CELL_LINE_NAME,afatinib,as601245,as605240,at7519,az628,azd6482,azd7762,azd8055,bi2536,bms345541,bx912,cgp60474,cp466722,cp724714,crizotinib,cyclopamine,dasatinib,doxorubicin,entinostat,enzastaurin,erlotinib,gefitinib,gnf2,gsk1070916,gsk1904529a,gsk429286a,gw441756,gw843682x,hg511301,hg58801,imatinib,jnk9l,jw7241,kin001244,ku55933,lapatinib,lenalidomide,lfma13,linifanib,linsitinib,masitinib,mg132,mk2206,motesanib,nilotinib,npk76ii721,nu7441,nvptae684,olaparib,osi027,palbociclib,parthenolide,pazopanib,pd0325901,pd173074,pf562271,pha665752,pha793887,pi103,piperlongumine,plx4720,qlx138,qlxi92,qlxii47,qs11,quizartinib,ruxolitinib,saracatinib,sb216763,sb590885,selumetinib,serdemetan,sorafenib,tak715,tamoxifen,tanespimycin,temozolomide,tgx221,tivozanib,tozasertib,tpca1,tretinoin,veliparib,vinblastine,vorinostat,wh4023,wz3105,xav939,xmd1185h,xmd132,xmd1499,xmd1527,xmd885,xmd892,zg10,zm447439,zstk474
H4,,1.526533055305481,2.959013509750366,1.3973335981369022,,,0.965153169631958,0.6890925884246826,,2.90483832359314,2.1610043048858643,,2.094155287742615,4.159718894958496,,,,2.2830949306488035,,3.209938669204712,,1.0821830749511718,,1.7247104167938232,1.7610812902450559,4.358683300018311,2.283035326004028,,,,,0.7383184790611267,1.3347983121871951,2.9002589225769038,3.2890235900878912,,3.362090396881104,4.1770164489746096,2.093856954574585,1.9011221408843997,3.300920248031616,,1.4141960859298706,2.2876574516296393,2.3529131412506104,2.7170515060424805,1.7835848093032838,,,1.559813380241394,1.2388190507888794,,2.405797266960144,1.6394286394119262,2.2254112720489503,1.303075623512268,,2.3246041774749755,1.4762476444244386,1.2173850893974305,,1.401302433013916,3.38548583984375,1.320934796333313,2.6118751525878907,1.9282016515731808,3.717411327362061,,3.8625184535980224,3.1019989967346198,,2.0679436206817625,,3.958104753494263,3.2010170936584474,1.6916453123092652,5.014113235473633,,0.5971948266029358,,2.840528726577759,3.3865132808685297,3.34488263130188,4.47648286819458,1.0567256212234497,,1.2976521492004394,2.7880596160888667,,3.2933494567871096,4.064730167388916,4.121381092071533,,,,1.4672880887985233,1.167085886001587
HARA,,1.973802709579468,2.3562564611434937,1.1168765783309935,,,1.1463740706443786,0.7637594699859619,,2.4377655506134035,2.204318046569824,,1.770669841766357,3.9299437999725337,,,,2.4215849876403808,,2.333769297599793,,1.2401530981063842,,1.6743780374526978,2.1329216718673707,4.361767196655274,2.45731201171875,,1.317124176025391,2.992705821990967,,0.7905876398086548,1.0095015168190002,2.775890922546387,3.6542801380157472,,3.7321410179138175,4.346861839294434,2.3800300121307374,2.1560837030410767,2.972337245941162,,1.7778240442276,2.5521524906158453,2.730799961090088,2.1635833978652954,2.3262219429016118,,,1.0583900809288025,1.5652082681655883,,3.1543720722198487,1.8829697608947755,2.575405216217041,1.6061213970184327,,1.435150146484375,1.172960913181305,1.5830374479293825,,0.9948685169219972,3.0472162723541265,0.9705825328826904,2.9258323669433595,2.067453503608704,3.831889009475708,,,3.507222938537597,,2.5883920192718506,,3.4790805816650385,3.498838567733765,1.805377984046936,5.202944946289064,,0.5980640411376953,,2.317893242835998,3.749334716796875,3.6912803649902335,4.9220888137817385,1.0395975589752198,,1.2219453454017641,3.1330843925476075,3.592194986343384,2.667792654037476,3.9408661842346193,4.241384506225587,,2.855503559112549,1.364368486404419,1.6723415613174442,0.9957746744155884
HCC1143,,1.9562014102935792,2.686729097366333,1.2597643375396728,,,1.051456093788147,0.7775068163871766,,2.9761209964752195,3.512787961959839,,2.339888858795166,4.330672645568848,,,,2.047505807876587,,3.1050539493560785,,1.2692235469818116,,2.052437663078308,2.2158792972564703,5.248597812652588,2.722260141372681,,,,,0.8266074419021606,1.405924916267395,3.432529401779175,4.155418300628663,,4.218608474731445,4.637336921691895,2.5356360912323,2.1971155643463134,3.853998756408692,,1.6960827112197876,2.9614235877990724,3.4307727813720703,3.1703393936157225,2.589045763015747,,,1.182950234413147,1.8520033359527588,,3.677311944961548,1.6875093221664428,3.1354617595672614,1.8072290182113648,,2.2897269248962404,1.341413497924805,1.612279510498047,,1.2370091915130614,4.202429103851318,1.247728180885315,3.748774862289429,2.3946314811706544,4.295261478424072,,,4.190535068511963,,3.0930065155029296,,4.387422752380371,3.968618154525757,1.6978723049163815,5.7492388725280765,,0.6381637454032898,,3.2391091346740724,4.299145317077636,4.1566489219665534,3.7899418830871583,1.1498141050338746,,1.1898227214813233,3.6434506893157965,,3.743681144714356,4.811217498779297,5.023681354522705,,,,2.306638479232788,1.0088413596153258
HCC1187,,2.138078165054321,2.6006765842437742,1.110387992858887,2.027602767944336,,1.1731779336929322,0.7497751593589783,1.9647587537765503,2.250272965431213,1.3169085741043092,1.925524067878723,1.4253058195114137,3.945885181427002,2.099504256248474,4.3639682769775385,2.026494097709656,1.7978106498718265,0.9883008360862732,2.614465522766113,2.482969379425049,1.1266801595687863,2.215804409980774,1.5740859270095826,1.9764083862304689,3.8806974411010735,2.3898425579071043,2.5537930488586427,,,2.716562032699585,0.726791775226593,0.9073059558868408,2.6168485164642328,3.4952768325805663,2.539627504348755,3.537406301498413,4.368816757202149,2.056184935569763,2.2114611864089966,2.7807448863983155,1.1385727167129516,1.618327260017395,2.6039153575897216,2.638431453704834,1.4638330936431885,2.2582948207855225,1.1258174657821656,,1.1260543942451475,1.9782287359237671,2.816498613357544,2.9849042415618903,1.5521446704864499,2.3093480587005617,1.679154086112976,2.661811208724976,1.1487775921821597,1.177117109298706,1.532181930541992,,0.9496975421905518,2.7582775592803954,0.9299478650093078,2.87217698097229,1.5490006446838378,3.574676895141601,2.2343175649642943,4.221108055114746,3.550455522537232,,2.7535801410675047,1.6784083366394045,3.501057767868042,3.244140148162842,1.443672037124634,5.166172885894777,3.939243793487549,0.5827281534671783,1.2827676653862,2.0641237020492555,3.446137523651123,3.5462067127227783,4.8377948760986325,0.9254529476165771,2.7925193786621088,1.3659577131271363,3.1961802005767823,,2.276196956634521,3.58914647102356,3.933930206298828,2.347877073287964,,,1.6199919462203982,1.060998260974884
HCC1395,,2.579792642593384,4.706563282012938,3.8258896350860594,,,1.0347087502479553,0.7831705570220947,,4.615851593017578,4.370412826538087,,4.375957489013672,5.102776908874512,,,,1.7423641443252564,,4.939367198944092,,1.4193221092224122,,3.974083662033081,2.516921043395996,5.421638107299803,2.739022970199585,,2.0340065717697144,3.6066725730896,,0.8238937497138977,3.396454238891601,4.564778804779053,4.335108947753906,,4.334669208526611,4.919144630432129,2.7092706680297853,2.6384556770324705,4.856623554229738,,2.11480507850647,2.7851448535919188,2.940049695968628,4.5124924659729,2.5049785614013667,,,3.859340190887451,2.4285794734954838,,3.151258420944214,1.4283039331436158,2.8147286891937258,2.58556227684021,,4.6410103797912585,3.6200273990631104,1.7141859054565434,,3.61097264289856,4.911925792694092,3.5715861320495605,4.206164360046387,2.768392038345337,4.712602615356445,,4.602823734283447,4.2004038333892835,,2.7571119785308844,,5.190397262573242,4.105549621582031,1.5112263679504394,5.6795354843139645,,0.7592427253723144,,4.524808311462404,4.552397060394287,4.265297698974609,4.02949161529541,1.5273514747619632,,2.12336688041687,3.4888973236083984,4.347649383544922,4.819648933410645,5.1103440284729,5.192203235626222,,3.2446877479553224,1.566547679901123,2.9153220653533936,3.1115370273590086
HCC1419,,3.3328249454498287,3.5442716598510744,2.0516318082809453,,,1.217052698135376,0.9415910243988036,,3.708023881912232,4.229092645645141,,3.2807172775268554,4.393293476104736,,,,1.3943607091903687,,3.6679179668426514,,1.9393284320831297,,3.095912456512451,2.87358021736145,5.319171905517578,2.8896335601806635,,3.128171968460083,4.071655035018922,,0.933974027633667,2.0165003299713136,4.076548051834107,4.637952899932861,,4.655435276031494,5.169341945648194,3.0329333782196044,3.0336720943450928,4.2835853099823,,2.3053677558898924,3.5138906478881835,3.9094592094421383,4.091331148147583,3.458474969863892,,,1.685704803466797,3.732598495483399,,4.13445930480957,1.3383352279663083,3.766499757766724,3.4890207290649413,,3.3792666912078864,1.8848819255828857,3.015038776397705,,1.759420394897461,4.525119590759277,1.8705079793930053,4.3649539947509775,2.6783880710601813,4.610073184967041,,5.128147315979004,4.721827697753906,,3.8144633293151857,,4.477958011627197,4.25200572013855,1.4257641077041625,6.090256881713867,,0.7966098785400391,,4.173671388626099,4.6822281837463375,4.56727409362793,2.329788994789124,1.772250771522522,,1.244494104385376,4.005880355834962,4.712892532348633,4.170195865631103,4.898902225494385,5.157067966461182,,4.4043810844421385,2.51645450592041,3.821158504486084,1.4580285310745242
HCC1428,,2.8962545871734617,4.196697092056274,3.053743600845337,,,1.1211779832839963,0.871453332901001,,4.144604110717774,4.211756849288942,,3.804411602020264,4.725025463104248,,,,1.420983123779297,,4.443685340881348,,1.7036617994308472,,3.5159108638763428,2.707552003860473,5.4183823585510265,2.897707414627076,,2.6315465927124024,3.910035133361816,,0.878069531917572,2.5029659509658813,4.1715254306793215,4.426942348480225,,4.4612008094787585,5.01445951461792,2.9052029132843016,2.885389518737793,4.465586757659912,,2.3836645603179933,3.1873279094696043,3.506458568572998,4.2025472164154065,3.037580871582031,,,2.6544545173645018,3.2405434131622317,,3.779311847686768,1.3949273347854614,3.453242826461792,,,4.085862588882447,2.6177987337112425,2.57494478225708,,2.550709724426269,4.620222187042236,2.605159401893616,4.2484321117401125,2.866457319259644,4.579680156707764,,4.863637924194336,4.486759376525879,,3.448279619216919,,4.848229122161865,4.127377367019653,1.4194474697113038,5.980641555786133,,0.7309274435043335,,4.250796175003051,4.518844699859619,4.413445091247558,2.8238760948181154,1.8412537336349488,,1.3365852594375611,3.712331104278564,4.457375335693358,4.3783891677856435,5.030652332305908,5.2147257804870595,,3.9569117546081545,2.2180912733077998,3.3530145168304437,2.219676375389099
HCC15,,2.396081924438477,2.8827916622161864,2.2506965160369874,,,1.3484167098999025,0.95170955657959,,3.187832975387573,3.440047693252564,,2.8666938304901124,4.267156028747559,,,,2.5299599647521966,,3.279296112060547,,1.4472936868667603,,2.5518686771392822,2.4324689865112306,4.951623344421387,2.739504289627076,,1.8639746427536008,3.1326238155364985,,0.9958081245422364,2.366803312301636,3.433687448501587,3.8770429134368896,,3.967147874832153,4.435761260986328,2.6256149768829347,2.403872776031494,3.795991563796997,,2.200532555580139,2.806098222732544,2.9863720893859864,3.3655153274536134,2.5254220962524414,,,2.7088093757629395,1.9505452871322635,,3.396790313720703,2.455070686340332,2.854356861114502,2.243246936798096,,3.4488264083862306,2.585240364074707,1.9987381935119628,,2.469407272338868,4.0565275192260755,2.2323865413665773,3.2738931655883787,2.574374723434448,4.1214347839355465,,,3.5879304885864256,,2.7866661071777346,,4.1470713138580315,3.7653228759765622,2.095618844032288,5.360336399078369,,0.7719243049621582,,3.240348529815674,4.019791221618652,3.896832609176636,4.52065372467041,1.5386926651000976,,1.6195345878601075,3.171969270706177,3.854320526123047,3.881824970245361,4.535942268371582,4.670769309997558,,3.1433504581451417,2.0612470149993896,2.5266488552093507,1.7453771829605105
HCC1500,,2.763530397415161,3.0655209541320803,1.5390882015228269,2.724875068664551,,1.1878697514533996,0.8989798784255981,,3.1301245212554933,3.6566022396087647,,2.6297129154205323,4.079002046585083,3.051986169815064,,,1.4569870948791503,1.3951325178146363,3.1397210597991942,,1.455690622329712,,2.572306632995605,2.4979965209960944,4.956646919250488,2.673675298690796,,,,3.210190773010254,0.8773253560066223,1.3760288953781128,3.4410075187683105,4.097746706008911,,4.167667198181152,4.757530689239502,2.6380104541778566,2.721199083328247,3.702088451385498,1.3877394914627077,2.0328238248825072,3.0428357124328613,3.3219096660614014,3.4161980152130127,2.8624193668365483,1.6001224994659424,,1.2910879969596862,3.0654256343841557,3.779814624786377,3.675269031524658,1.4845107793807983,3.194764566421509,2.809087896347046,3.1656949520111084,2.630958843231201,1.3925174951553343,2.35395736694336,,1.2882405519485474,3.9881000995635993,1.3335983037948609,3.7199466705322255,2.543779468536377,4.144315242767334,2.6230252265930174,4.652145576477051,4.185103034973143,,3.3632155418396,2.4937452793121344,4.014595317840576,3.8909688472747797,1.4642757415771483,5.80861234664917,4.203065586090088,0.7100880146026611,,3.4713027000427252,4.187533950805664,4.097705078125,2.7621711254119874,1.4113682985305789,,1.1816521644592286,3.619868659973144,,3.564247989654541,4.494207191467285,4.799423885345459,,,,3.0314926147460937,1.133009934425354
HCC1569,,2.549128770828247,2.8603271007537843,1.3759856939315795,,,1.178569495677948,0.8363594174385071,,2.8816902160644533,3.0753281593322748,,2.4297483444213865,4.239955043792723,,,,1.6848948240280148,,2.999064588546753,,1.486426544189453,,2.1339012384414677,2.409863519668579,5.0216875076293945,2.674634552001953,,2.033130884170532,3.65895881652832,,0.8701181411743164,1.2405450105667115,3.273297929763794,4.226931571960448,,4.229603099822998,4.6924622535705565,2.51842007637024,2.6363605499267577,3.5368255138397218,,1.9527084827423096,3.039376974105835,3.3550918102264404,2.920637607574463,2.783114290237427,,,1.236582636833191,2.808676290512085,,3.7727818965911855,1.5896590232849122,3.0752310276031496,2.5140186309814454,,2.300709104537964,1.3702978372573853,2.122071385383606,,1.1632210731506347,3.7840553283691407,1.1800197601318358,3.853595542907714,2.299541187286377,4.189107513427734,,4.6105855941772464,4.294464111328125,,3.38952054977417,,4.132524633407593,3.9681068897247314,1.5469544887542723,5.66729621887207,,0.6670796513557434,,3.1128193378448485,4.2664506912231435,4.209408950805663,3.1899055004119874,1.289686131477356,,1.2182530999183654,3.793219470977783,4.249637317657471,3.319081449508667,4.547715377807617,4.783934783935547,,3.6871460437774664,1.6596170902252196,2.8484188079833985,1.1229245781898498
HCC1599,,2.33191237449646,2.373771405220032,1.1006453156471252,2.0835335731506346,2.795587921142578,,,2.2297038316726683,2.255821132659912,1.7010258436203003,2.163790774345398,1.400826835632324,4.094521760940552,2.2143445491790765,4.630239582061766,2.347301816940308,2.049493598937988,1.0964726805686948,2.3686951875686644,2.643956184387207,,2.4767643451690677,1.5292348861694336,2.300654411315918,4.389280986785889,,2.827128028869629,,,2.8967756271362304,0.7989486694335938,0.9762731790542604,2.7000890731811524,,2.645633029937744,,4.478389072418213,2.3952253341674803,2.4263140201568603,2.8919399261474608,1.2472689390182494,,,,1.581970500946045,,1.3581618309020995,,1.0739517092704771,,3.130099821090698,3.4260169506073,,,1.812680149078369,2.8580845832824706,1.2286104321479798,1.1359171628952027,,,0.9787531137466432,2.987126159667969,0.9790233492851256,3.1798948764801027,1.8184133291244504,3.934684181213379,2.391287612915039,,,,,2.050594711303711,3.5273382663726807,,,,4.122632789611816,0.6490915536880493,1.4465861797332764,2.050871396064758,,,,,3.0947123527526856,1.2919682145118714,,,2.389226198196411,3.985827922821045,4.361771965026857,2.613076448440552,,,,1.0011707663536071
HCC1806,2.284756851196289,1.927235007286072,2.7866118907928468,1.4378339052200315,,,,0.7647310018539428,,2.8399188041687013,2.6611688137054443,,2.3058264017105103,4.1832613945007315,,,,2.1798799991607667,,2.996009826660156,,,,2.1184201002120973,2.099926924705505,4.723387622833252,,,,,,0.8276227593421936,1.3817737340927123,3.0118503570556636,3.8087634563446047,,,4.333215808868408,2.453583669662476,2.098331594467163,3.3247317790985114,,1.7233757734298707,2.5938427925109857,,2.6389982223510744,2.2827935695648187,,3.5055745124816893,1.4876150846481324,1.4868294954299928,,3.0042640686035162,1.8547377109527587,2.609887742996216,1.5771294116973875,,2.3217389583587646,1.5014565944671632,1.4723540544509888,,1.3629250764846799,3.4860370635986326,1.310380721092224,3.0072975158691406,2.3768749237060547,3.945553541183472,,,3.5795594692230224,,2.5890332221984864,,3.930316162109375,3.677973985671997,1.824318265914917,5.218268013000488,,0.6260973334312439,,2.7015848636627195,,,,,,1.287096047401428,3.0860726833343506,,3.1120684146881104,4.298081874847412,4.442710113525392,,,,1.8711996078491209,1.126818871498108
HCC1937,,2.5715494632720945,3.3561150074005126,1.6563145875930787,,,1.0164536356925964,0.7744709968566894,,3.432755136489868,3.630630397796631,,2.885654592514038,4.454704093933105,,,,1.4879376649856568,,3.6418644905090334,,1.3858105182647704,,2.732885408401489,2.486635160446167,5.473982524871826,2.7177197456359865,,2.095278334617615,3.781958341598511,,0.7776653885841369,1.4778434038162231,3.7358591556549072,4.367892932891846,,4.416104412078856,4.973480606079102,2.661688709259033,2.63854341506958,4.133657741546632,,1.948720335960388,3.0878430843353266,3.4663155555725096,3.5993954181671137,2.795297050476074,,,1.469844746589661,2.658155918121338,,3.798415422439575,1.4222251176834106,3.306590795516968,2.549350881576538,,3.0987546443939213,1.4528121471405029,1.914560961723328,,1.485201120376587,4.436432456970215,1.4166468858718873,4.055798959732056,2.59930419921875,4.5100071907043455,,,4.3939556121826175,,3.352683973312378,,4.543830013275146,4.099904298782349,1.426963472366333,5.966119575500487,,0.6650460124015808,,3.703560781478882,4.51091947555542,4.331707239151002,3.2066291332244874,1.4230721712112426,,1.095636212825775,3.6788698673248286,4.46327543258667,3.925042247772217,4.93587007522583,5.19701452255249,,3.9153089046478273,1.7039965152740482,2.888985061645508,1.1531490445137025
HCC1954,,2.0942683696746824,2.607207345962524,1.4722132682800293,,,1.169508421421051,0.9161095499992372,,2.9383603572845467,3.4721936702728278,,2.372262191772461,3.9487400054931636,,,,1.6635775327682496,,2.5301648139953614,,1.4094316244125369,,2.252649664878845,2.092397618293762,4.9036280632019045,2.3065606832504266,,1.6952730894088746,3.3394012451171875,,0.9478158354759216,1.5216078996658324,3.4229305267333983,4.026226949691773,,4.088215065002442,4.502363109588623,2.384866714477539,1.9794373989105225,3.633336591720581,,1.8197216272354129,2.644338512420654,3.171860742568969,3.3497503757476808,2.4414268493652345,,,1.3006310701370238,2.06819806098938,,3.5525386333465576,1.6966612577438354,2.977208709716797,2.1266398668289184,,2.277248167991638,1.5686637163162231,1.9783832550048828,,1.411134123802185,3.98223328590393,1.3779890298843385,3.739438152313233,2.3046955108642577,4.099627304077148,,4.427596664428711,4.084741258621216,,2.7519609928131104,,3.9041948795318597,3.7812894821166987,1.6819118022918702,5.53998966217041,,0.7271981835365295,,3.377951669692993,4.138286685943603,3.975425386428833,3.326136016845703,1.3371250629425049,,1.2984320402145386,3.228421878814697,4.098687744140625,3.5991612911224364,4.49459400177002,4.672623252868652,,3.656098890304565,1.900316309928894,2.4867480754852296,1.1868266820907594
HCC202,,2.97892804145813,3.037932109832764,1.6493687868118283,,3.3811100006103514,1.2838325262069703,0.9265448212623596,,3.3848906993865966,3.9820442676544183,,2.6378263711929315,,,,,1.449453639984131,,3.130632495880127,,1.7477835178375245,,2.5087564945220953,2.5087745666503904,5.39316463470459,2.7296568393707275,,2.468093490600586,3.9355184555053713,,,,3.8969847202301033,4.612019729614258,,4.661524105072021,5.064828586578369,,2.6860111713409425,,,2.1119629621505736,3.4083744049072267,3.823603963851929,3.671120166778565,3.270498132705689,,,,3.554635620117188,,4.051744079589843,1.4543323516845703,3.6931764602661135,,,,,2.6814316749572757,,,,1.5761029958724977,4.408317279815674,,4.605519771575928,,4.982319164276123,4.690064716339111,,3.807684993743897,,4.4300461769104,4.248250293731689,1.4755213022232057,6.041580677032472,,,,3.909559535980224,4.746909332275392,4.566745090484619,2.5093832969665533,1.4982542037963866,,,4.078907918930054,4.75723352432251,,,,,4.327694606781006,2.1778928995132447,3.653615617752075,1.2902734756469727
HCC2157,,2.204071807861328,3.391843128204345,1.4479829788208007,2.4586342334747315,,1.0932341456413268,0.7796864032745361,1.843838882446289,3.1740410327911377,3.3069880485534666,1.83240807056427,2.7167747497558588,4.292154693603516,2.7930211544036867,4.797560214996338,1.900276446342468,1.7234766721725463,1.1051881313323977,3.8749294281005864,2.6254813194274904,1.2071481466293337,2.552284812927246,2.1227653980255132,2.1170046091079717,4.809136581420899,2.5747358798980717,2.102488136291504,1.4964941740036009,3.37854585647583,3.083995056152344,0.7634832501411438,1.4223444938659668,3.340801858901977,3.948464393615722,2.5863017559051515,4.0024482250213635,4.672866249084473,2.4207064151763915,2.460691547393799,3.7921535491943366,1.179515051841736,1.6512243032455445,2.749926280975342,2.9825485229492186,3.303376483917236,2.1813688039779664,1.3655801773071292,,1.4311972618103028,2.180817723274231,3.3846724033355717,3.3942883968353272,1.4047944307327271,2.764896059036255,1.9778632640838625,2.9104948043823238,2.515403509140014,1.4881444454193116,1.4786075592041017,,1.3841144800186158,4.0545820713043215,1.3888401985168457,3.4287433624267583,2.180767154693604,4.0742959022521985,2.313596558570862,4.480765151977539,4.056748390197754,,2.942195558547973,2.102082753181457,4.260427188873291,3.7580263614654537,1.4438626050949095,5.5329936981201175,4.0760916709899915,0.6388448715209961,1.549656367301941,3.403663492202759,4.038381338119507,3.9980123043060303,3.757908487319946,1.097166109085083,2.7410078525543207,1.2997426509857175,3.5619751453399657,3.901770162582397,3.6026976108551025,4.377320289611816,4.577439498901367,2.806844472885132,3.1729482650756835,1.3196447134017943,2.4005995750427247,1.2007107019424441
HCC2218,,3.2320505142211915,2.9313899517059325,1.4789026737213136,3.1067214488983157,,1.2199747920036317,0.8650443077087402,1.4968777656555177,3.221596384048462,3.892917776107788,1.4949124574661254,2.6457376003265383,4.238161563873291,3.344821882247925,5.258242511749269,2.394109773635864,1.4969624757766724,1.3673097848892213,2.956345009803772,3.0047452449798584,1.5565299272537232,2.9461573600769038,2.4948161840438843,2.7558980464935297,5.219700050354004,2.8961888313293462,1.6403847932815552,2.582728624343872,3.828635692596436,3.3886062622070314,0.8630584359169007,1.4019093036651609,3.634751558303833,4.519013595581055,2.932075595855713,4.568502902984619,5.007327938079834,2.8510205745697017,2.97009825706482,3.9007365226745607,1.3941686630249024,2.1534632205963136,3.5658956050872797,3.8173571109771727,3.6084004878997797,3.3841920852661134,1.643648624420166,,1.2526416182518003,3.4657422542572016,4.164625263214111,4.148397493362427,1.5366683721542358,3.6098436832427985,3.211211681365967,3.510356140136719,2.595315933227539,1.4868002891540528,2.609097957611084,,1.2673143863677978,4.166077327728272,1.2989807605743409,4.141553688049316,2.5741271018981933,4.480465126037598,3.042509651184082,4.924480533599853,4.6091575622558585,,3.88703179359436,2.655856466293335,4.167687892913818,4.1472790241241455,1.5072726488113404,5.940011310577392,4.528449153900146,0.7070419311523437,2.3007210731506347,3.7089912414550783,4.6159804344177235,4.459676933288574,2.516208791732788,1.3518035411834717,3.7377097129821784,1.1921910047531128,3.9873571395874015,4.598673534393312,3.6961699962615966,4.803545188903809,5.095568561553955,3.7948322772979735,4.206642723083496,2.06934072971344,3.504745578765869,1.0947579503059388
HCC33,,3.3259421348571783,3.2155755519866944,1.2784719109535216,3.1050490856170656,3.3931890010833734,,,1.6711078643798831,2.9167841434478765,2.1928050518035893,1.6083338260650637,2.376846027374268,4.32718858718872,2.985735511779785,4.9148093223571765,2.5697621822357184,1.5880444765090942,1.2120219230651856,3.379249668121338,3.192157745361328,,2.8841479301452635,1.776737284660339,2.652547693252564,4.477561664581299,,2.0662429332733154,,,2.9937365055084233,0.8031427383422851,1.1449163436889649,3.321793794631958,,3.1083036422729493,,4.826217365264894,2.5866792678833006,2.9917949676513667,3.3785728931427004,1.3200928211212155,,,,2.374044942855835,,1.5406049966812134,,1.195656180381775,,3.6508134841918944,3.86226487159729,,,2.916060304641724,3.293810558319092,1.7519761085510257,1.290430474281311,,,1.1307211875915528,3.4117748260498053,1.208502721786499,3.7727411746978765,2.0696812152862547,4.09579119682312,3.1599526405334477,,,,,2.475295114517212,4.053496026992798,,,,4.366702938079834,0.7297161459922791,1.6701777696609497,2.955862712860108,,,,,3.723382663726807,1.177922010421753,,,2.9599852561950684,4.276794052124023,4.5490233421325685,3.42221074104309,,,,1.1793707847595214
HCC38,,2.547661828994751,3.337767601013184,1.741685700416565,,,1.0879355192184448,0.8563026666641236,,3.423083066940308,3.2382161617279053,,2.8187122344970703,4.473879814147949,,,,1.7693743705749512,,3.4348625659942633,,1.3717921733856202,,2.627543067932129,2.447871732711792,5.086849880218506,2.707751035690308,,2.0618508577346804,3.812395238876343,,0.8792560458183288,1.4960936784744263,3.7426104068756105,4.347962665557861,,4.357189655303955,4.815783405303955,2.657151317596436,2.6747081756591795,3.99209189414978,,1.9162914991378783,2.956951284408569,3.316795253753662,3.214625883102417,2.6978836059570312,,,1.469582152366638,2.6481327056884765,,3.612676191329956,1.569341516494751,3.111666202545166,2.487456464767456,,2.862006950378418,1.5745942354202271,1.9041730165481567,,1.43382625579834,4.191814422607422,1.383871841430664,4.017917060852051,2.558698606491089,4.397282791137696,,4.674796295166017,4.377499294281006,,3.1821591377258303,,4.466501140594484,4.121774768829345,1.5960418701171877,5.669878768920897,,0.6867540955543519,,3.3924766063690184,4.40444393157959,4.319538688659668,3.4518290042877195,1.3364481449127197,,1.2524457693099975,3.5617858409881586,4.324068546295166,3.731737899780273,4.714574909210205,4.88943338394165,,3.6776447296142583,1.6968804359436036,2.811204433441162,1.2619043827056884
HCC44,,1.6272242546081543,2.283958196640014,1.0606139302253723,,,1.0506175875663757,0.7492547154426574,,2.318350648880005,1.9738293409347532,,1.5735538244247436,4.000125551223755,,,,2.537093496322632,,2.191655778884888,,1.1782389402389526,,1.6336693286895752,1.8947840929031368,4.379127120971678,2.3520942211151117,,,,,0.7912920832633972,1.0420603394508359,2.605219316482544,3.3907897472381587,,3.496137571334839,4.175144958496094,2.163453722000122,1.8652981996536253,2.8423831462860107,,1.565873885154724,2.3590554714202883,2.4786688327789306,1.9631898403167725,1.9119993448257449,,,1.0091533541679385,1.2998177528381347,,2.6312426090240484,2.1477711200714107,2.310903406143189,1.3809449672698977,,1.4128158330917358,1.0765694499015808,1.3598970890045166,,0.9998167395591736,2.9075382232666014,0.9895810842514038,2.4924543857574464,2.0039968490600586,3.6924777030944815,,4.040534257888794,3.1456854343414307,,2.1951677560806275,,3.511969566345215,3.312894344329834,2.0081964254379274,5.083468723297119,,0.6001144647598267,,2.183810496330261,3.5200530052185064,3.490653896331787,4.896927261352539,1.0555737018585205,,1.202429711818695,2.8334412097930914,,2.5699177265167235,3.9316086292266847,4.138501787185669,,,,1.4991908311843871,0.9368854880332946
HCC56,,2.159449648857117,2.3796542406082155,1.4411706447601318,,,1.1691105842590332,0.8339014530181885,,2.712085485458374,3.1746488094329828,,2.2439996242523192,3.9911383628845214,,,,1.865745568275452,,2.3596081733703613,,1.2821753740310669,,2.198451590538025,2.227237319946289,5.0896647453308095,2.5559045791625983,,1.5256691455841065,3.16754322052002,,0.8402223587036133,1.493134880065918,3.2192596435546874,4.116499185562134,,4.1508033752441404,4.665448570251465,2.4517848014831545,2.0203016996383667,3.514090251922608,,1.8465264320373536,3.0131316184997563,3.2668448448181158,2.967688798904419,2.5759536266326903,,,1.386781001091003,1.9425185918807983,,3.7706940650939935,1.8530856370925903,2.927879095077514,2.036434006690979,,2.3093504905700684,1.6559062957763673,1.94238543510437,,1.4358174324035644,3.840914678573609,1.3536019802093506,3.42723388671875,2.2242716789245605,4.103822803497314,,4.574461269378662,4.06541485786438,,3.103973960876465,,3.844738054275513,3.8108337879180914,1.5609555006027225,5.826646041870117,,0.6666239023208618,,2.8977422237396233,4.167768573760986,4.097584295272827,2.9187372684478765,1.210458183288574,,1.333228611946106,3.3712451934814447,4.113812637329102,3.2988259315490724,4.5129963874816905,4.8036056518554675,,3.428835916519165,1.7762568235397338,2.434507513046265,1.1453088998794556
