CELL_LINE_NAME,afatinib,as601245,as605240,at7519,az628,azd6482,azd7762,azd8055,bi2536,bms345541,bx912,cgp60474,cp466722,cp724714,crizotinib,cyclopamine,dasatinib,doxorubicin,entinostat,enzastaurin,erlotinib,gefitinib,gnf2,gsk1070916,gsk1904529a,gsk429286a,gw441756,gw843682x,hg511301,hg58801,imatinib,jnk9l,jw7241,kin001244,ku55933,lapatinib,lenalidomide,lfma13,linifanib,linsitinib,masitinib,mg132,mk2206,motesanib,nilotinib,npk76ii721,nu7441,nvptae684,olaparib,osi027,palbociclib,parthenolide,pazopanib,pd0325901,pd173074,pf562271,pha665752,pha793887,pi103,piperlongumine,plx4720,qlx138,qlxi92,qlxii47,qs11,quizartinib,ruxolitinib,saracatinib,sb216763,sb590885,selumetinib,serdemetan,sorafenib,tak715,tamoxifen,tanespimycin,temozolomide,tgx221,tivozanib,tozasertib,tpca1,tretinoin,veliparib,vinblastine,vorinostat,wh4023,wz3105,xav939,xmd1185h,xmd132,xmd1499,xmd1527,xmd885,xmd892,zg10,zm447439,zstk474
LAMA84,,3.072057,0.63622,1.5844049999999998,1.7198330000000002,,2.692124,2.149426,1.8779720000000002,2.634546,1.974853,1.430626,0.546087,4.581935,0.36193400000000003,3.076759,6.9132929999999995,0.828649,0.374631,3.3145599999999997,2.178744,0.698204,1.980573,0.700533,2.578345,3.6103650000000003,1.660118,3.1418630000000003,,,2.6184939999999997,0.9681040000000001,0.562897,1.5495809999999999,2.377256,3.337425,3.246931,4.658499,2.667401,2.5611919999999997,1.88435,1.409239,0.9390430000000001,2.909993,6.379951,0.185612,0.972042,0.8352719999999999,,1.439096,1.197119,2.280395,2.184466,3.7726,0.530596,2.9971520000000003,3.3371180000000003,1.573656,0.166027,3.291728,,0.23655500000000002,0.27731300000000003,0.100424,2.784367,2.148663,3.355831,1.864583,3.977447,3.895108,,1.8215599999999998,0.429033,2.894631,3.1143240000000003,0.727116,5.310755,4.936386,2.772254,0.9988799999999999,1.0783260000000001,1.5276459999999998,2.3658669999999997,4.166022,0.9696879999999999,5.259539,0.525089,2.703936,,2.16336,3.178022,3.997578,2.432513,,,0.85485,0.565349
LC1F,,5.5373,6.1235,4.404738,0.63946,4.051892,,,0.407059,5.740335,5.789159,1.819494,6.243444,5.424276,4.071364,5.8860449999999975,1.526393,0.8495010000000001,0.280301,6.4552010000000015,0.949082,,1.52892,4.850207,3.4926129999999995,6.378248,,1.4074950000000002,,,3.822171,1.1369690000000001,3.4303169999999996,2.936995,,0.149972,,4.813934,3.38991,1.267608,6.035601,0.150808,,,,3.804499,,3.0771580000000003,,6.39728,,4.9467099999999995,5.5518550000000015,,,2.2093599999999998,2.985362,5.7987150000000005,5.750532,,,5.358402,5.539217,5.546517,5.125568,3.489107,5.128735,2.419378,,,,,1.883873,5.312809,,,,3.5282449999999996,1.372358,3.049373,3.867546,,,,,4.678575,2.406221,,,5.333519,5.707332,5.7987150000000005,2.382861,,,,4.396134
LCLC103H,,0.716538,3.232931,0.8619950000000001,,,0.002648,0.42205299999999996,,2.832119,2.121979,,2.065506,4.6661980000000005,,,,3.875039,,3.989489,,1.69038,,1.563287,2.141035,4.454174,2.674977,,,,,2.018924,0.153909,3.002528,2.829241,,2.000146,3.5983709999999998,2.287003,0.6073770000000001,2.99669,,,2.6970560000000003,1.1395819999999999,1.529887,2.999326,,,0.072283,,,0.39855799999999997,1.4249479999999999,1.7981,0.408533,,0.7696529999999999,0.258327,1.9052259999999999,,0.25454699999999997,2.398793,1.531757,0.5897819999999999,2.227665,3.900936,,3.5944870000000004,3.3192269999999997,3.705577,1.9109740000000002,,4.255521,3.941389,0.7856069999999999,5.733148,,0.6630050000000001,,2.6669490000000002,2.884649,2.584437,5.964803,1.059696,,1.210525,3.941389,,2.2797,4.353397,4.091568,,,,1.9056240000000002,0.9258280000000001
LCLC97TM1,,0.792346,2.467032,1.593811,,1.700274,1.1072870000000001,0.007331,,3.062693,0.76607,,0.433335,2.97372,,,,4.518852,,2.8699060000000003,,1.581421,,,2.3062810000000002,5.6524019999999995,3.437815,,0.5662739999999999,2.0288779999999997,,1.7382360000000001,0.45597,2.05333,3.26898,,4.230897,4.331969,1.8521619999999999,1.6704900000000005,2.2362189999999997,,2.038585,3.4370519999999996,2.676319,0.508975,1.484051,,,1.6633669999999998,0.575697,,2.3051619999999997,2.5222700000000002,1.608794,0.987958,,2.0524869999999997,1.7104840000000001,1.704534,,0.79297,2.038148,0.892862,1.919473,2.49255,3.985704,,3.273253,1.9278950000000001,,2.556333,,3.9718709999999997,3.9607,2.264672,5.90423,,0.269665,,0.25916,3.3999099999999998,3.7121510000000004,5.274751,0.841483,,0.8399469999999999,3.3987480000000003,3.465639,1.287115,3.215575,1.828043,,2.803042,0.799979,0.737697,0.012351
LK2,,1.075346,3.6770400000000003,2.276684,,,0.559028,1.270667,,3.252427,0.169531,,2.053028,3.2501290000000003,,,,0.664097,,3.836971,,1.7623090000000001,,,2.267884,4.075157,1.8746479999999999,,0.512253,4.590782,,0.380184,0.865783,3.2979849999999997,3.9564150000000002,,4.064894000000002,4.584059,2.1830950000000002,1.780145,1.874995,,2.177495,1.9312619999999998,3.085124,0.863433,3.105819,,,1.041676,3.121448,,0.9712280000000001,1.156734,0.48063599999999995,1.6427610000000001,,2.340065,0.9481879999999999,2.871629,,1.9424310000000002,4.605188,3.6930389999999997,3.662586,1.375016,4.092182,,4.75671,3.9732,,2.982269,,4.257354,3.9736290000000003,1.567726,3.7010730000000014,,0.32016700000000003,,2.013341,4.758041,4.064894000000002,5.247157,1.127521,,0.23143899999999998,3.181832,3.79885,1.621153,3.738147,4.781758,,3.021519,1.369278,0.23450300000000002,1.5935709999999998
LN18,,1.793398,3.3965989999999997,2.612295,,,1.074509,0.308556,,3.6972690000000004,3.159014,,3.6416699999999995,4.042052,,,,2.174068,,3.8593589999999995,,1.288712,,2.676814,1.5498040000000002,4.977172,1.127944,,,,,0.756629,2.141734,3.445471,3.623297,,3.573428,4.2257430000000005,1.813084,2.7784869999999997,3.5766190000000004,,1.289617,1.392094,2.675001,4.308112,1.2599989999999999,,,3.632103,1.07985,,2.990799,2.111891,2.674744,0.74441,,3.6932690000000004,4.299459,1.9389619999999999,,3.304625,4.23942,3.104376,2.751879,2.004969,3.5085699999999997,,,3.591297,,2.8086849999999997,,4.7996550000000004,3.552447,2.098281,5.344183,,0.073952,,4.229165,4.085845,3.590935,3.2997089999999996,1.246356,,2.748558,3.496601,,3.347951,4.30759,4.16043,,,,1.529493,3.0350029999999997
LN229,,2.414768,2.413241,3.717407,,,0.801761,1.542614,,4.876665,4.69994,,3.022527,4.176261,,,,1.527465,,4.187421,,0.719979,,3.551422,2.448089,5.300498,3.347897,,,,,0.6391020000000001,2.940543,4.231715,3.923945,,4.259886,4.874522,2.673643,2.828725,4.904086,,3.8369989999999996,2.443598,3.0799090000000002,4.726555,3.3577150000000002,,,3.095322,0.973995,,3.572746,2.190641,2.720358,1.822714,,3.9631629999999998,2.910415,0.493036,,2.570097,4.3102730000000005,2.722909,4.965286,1.583494,4.303517,,3.599676,4.113786,,2.258409,,5.191395,3.5817629999999996,1.519843,4.614909,,0.536445,,5.05309,4.860876,4.160977,5.593058,1.5918430000000001,,2.36142,3.8956480000000004,,4.7743730000000015,4.962072,4.969613,,,,2.299473,2.228936
LOUCY,,1.570549,0.285758,3.9196419999999996,2.636028,,0.666917,0.501332,4.134176,1.28326,2.453451,2.835173,0.133166,3.9057489999999997,2.153692,4.4772940000000006,2.121403,3.643497,0.44933900000000004,0.032539,2.2697580000000004,0.991894,2.12229,5.86011,1.867936,1.8205360000000002,2.569028,4.851947,,,2.552833,0.675689,0.385533,2.098622,2.483864,2.5134060000000003,3.485414,3.712823,2.167709,2.420136,2.780579,1.834344,0.524255,2.5653240000000004,2.380642,0.004965,2.5160400000000003,1.037172,,0.9982770000000001,0.39719699999999997,1.2331370000000001,3.82176,0.907061,0.35584899999999997,0.200094,2.566489,0.49017799999999995,1.026284,1.064194,3.269221,1.3568049999999998,1.953326,1.0150540000000001,3.942786,0.09673999999999999,1.735611,2.557256,4.126966,2.812307,,2.307807,1.5974110000000001,1.7377060000000002,2.6446520000000002,0.6341899999999999,5.067684,4.047468,0.554381,,0.296087,0.8810600000000001,3.4851940000000003,4.810258999999999,0.686869,3.405382,4.627065,2.838848,,1.87163,2.399132,3.5398059999999996,2.775274,,,0.535804,1.582652
LOUNH91,1.5774780000000002,2.319517,4.11709,3.5788010000000003,,,1.4065370000000001,0.298304,,4.886092,3.096738,,3.723672,5.1359080000000015,,,,0.9569559999999999,,3.8378379999999996,,0.485465,,3.590178,2.798866,4.887836,1.9304459999999999,,2.288625,2.0697099999999997,,1.848885,2.064352,4.595448,5.240826,,4.530321,4.649634,2.878211,1.761441,4.168424,,0.349591,1.802325,3.6126620000000003,3.918286,3.627389,,,5.312342,2.176091,,4.3489580000000005,2.341981,3.629404,3.0104319999999998,,5.264061,3.956625,1.550238,,4.523626,4.7538599999999995,2.622231,4.837056,2.75477,4.069959,,,4.547837,,2.860737,,5.339334,4.260064,3.0220849999999997,6.210564,,0.7151930000000001,,4.258649,4.442463,4.509357,4.894931,1.473049,,2.4194139999999997,4.116489,4.3974839999999995,5.206475,5.010155999999999,5.09855,,2.90117,0.7256739999999999,2.998925,3.046357
LOXIMVI,2.9549849999999998,1.674578,2.8734900000000003,0.54295,1.499364,2.57289,,0.4214729999999999,2.4216580000000003,2.829878,1.545116,1.988696,2.802454,4.478592,2.897422,3.091746,0.987878,1.051193,0.681932,4.118133,2.92665,,2.162891,1.584278,0.523682,4.755513,,2.783398,1.063272,2.944696,2.5110810000000003,0.571443,2.029288,3.873718,3.145069,2.857781,,4.41627,2.03602,0.829234,2.8325080000000002,0.358987,1.812039,2.885897,,2.332599,1.334264,0.785532,1.2892190000000001,1.9009470000000002,0.37965,2.74087,2.7193240000000003,3.378921,2.76384,2.014043,2.816466,2.144391,1.379834,0.78391,,1.938146,4.007178,1.207247,2.656472,2.2506779999999997,3.884146,1.740317,,0.950371,,2.610319,2.294352,4.2501430000000004,2.984266,3.90069,3.901272,4.543755,0.033142000000000005,1.278115,2.711092,,,,,2.704699,1.076926,3.075135,2.587123,3.6339339999999996,4.526768,4.54805,3.893447,2.239147,0.512514,1.246805,1.397813
LP1,,1.529323,2.748966,0.764196,2.2955419999999997,,2.756643,0.17116199999999998,2.227446,2.394552,2.6820630000000003,2.886282,1.4187450000000001,2.69063,2.189546,3.77282,1.343472,0.9419219999999999,0.36383899999999997,2.527581,2.540382,1.060236,2.385857,1.218915,1.718373,4.255147,2.808169,2.974077,1.7358049999999998,2.523445,2.832198,0.749323,0.395381,2.3869990000000003,3.5824019999999996,2.148607,3.748454,4.757459,1.431144,0.237269,2.071202,1.663986,2.47741,2.569671,2.831827,2.124421,2.832218,0.438104,,1.268199,3.524771,2.799144,3.9064,1.518764,2.535118,2.564795,2.632422,0.342882,2.099905,1.5281870000000002,,0.31671900000000003,2.815224,1.042989,2.533925,0.084476,3.3568279999999997,2.832218,4.427148000000001,3.673776,,4.114624,1.222608,2.856322,3.4471870000000004,2.139019,5.493883,3.817701,0.076057,1.628635,3.187364,4.093323000000002,3.748474,1.9947099999999998,0.8507129999999999,3.7722260000000003,1.520466,3.5540220000000002,4.395617,2.3026150000000003,2.402151,4.4653730000000005,2.40571,3.138377,1.613999,3.375193,0.8809170000000001
LS1034,,2.046225,5.361571,2.826365,2.498163,,1.6843029999999999,1.202768,1.3935110000000002,3.052566,3.618845,1.826128,2.8434630000000003,5.3063519999999995,3.633265,5.171616,3.2531380000000003,1.403086,2.329617,1.740402,3.669254,0.490374,3.250237,0.833578,2.981227,5.93639,3.5629690000000003,3.133656,3.026591,2.569539,3.623472,0.259685,0.94076,3.0665430000000002,4.684883999999999,3.555648,4.405312,5.086892,2.989376,1.424231,3.028352,0.950866,3.8019510000000003,3.6521,3.636907,2.511141,3.430764,0.4265930000000001,,0.54869,4.214519,4.415081,5.001072,1.573699,3.204684,2.7005310000000002,3.650931,3.409819,0.910997,2.295914,,2.634984,5.026584,0.5325880000000001,3.1659450000000002,2.832703,4.592464,3.670178,4.144928,4.621201,,3.702236,3.954097,4.905708,4.495519,0.7903979999999999,6.284121,5.230224,0.885927,0.997765,2.747656,5.079468,3.832101,0.815954,2.41854,3.3375,2.682522,3.8277,4.2888730000000015,2.69139,3.871193,5.338426999999999,2.854739,2.679134,3.466361,2.276509,0.8944209999999999
LS123,,1.88189,1.870096,1.087825,2.059924,,1.0736809999999999,,1.9560110000000002,3.754565,3.1845950000000003,2.508237,2.6128009999999997,4.0984940000000005,4.098493,5.945532,1.920395,3.89356,1.582496,3.2976099999999997,1.536062,2.641696,2.3093310000000002,1.8723450000000001,1.318686,5.988646,4.064668,1.916019,1.239675,2.783569,4.126156,0.6233,1.5543719999999999,4.490851,,1.754155,3.9695139999999998,4.607203,2.353041,2.3448740000000003,3.971603,0.22650399999999998,,,3.8406089999999997,5.34969,,0.749026,,0.73882,,4.562458,4.99717,,,1.801209,3.348465,2.007494,0.32652800000000004,1.9967830000000002,5.603066,0.382321,3.7093529999999997,1.335018,2.044435,2.855153,3.9840660000000003,1.861459,4.153405,,0.386922,3.376408,3.931679,4.5760879999999995,4.712674,,6.378638,3.90345,1.429332,1.746961,3.974332,5.778073,4.4847339999999996,1.434509,1.713734,1.1901329999999999,0.23858200000000002,2.836287,4.318517,5.105879,5.153887,5.8113589999999995,2.6952130000000003,5.603066,1.3671389999999999,,0.404019
LS180,,2.0779229999999997,3.333677,2.136874,,,0.685951,0.288951,,3.3359199999999998,4.822266,,3.333619,4.351033,,,,3.557357,,4.176138,,1.23517,,3.634557,2.721423,5.732787,1.063502,,3.97186,4.606391,,0.660381,3.42161,3.679718,3.6051370000000014,,4.428693,5.424613,2.980982,1.709609,4.608697,,1.993011,3.154224,3.586301,4.014207,1.5431709999999998,,,2.079284,0.874123,,5.110723,3.094755,1.8873799999999998,1.5710819999999999,,3.050143,4.617033999999999,2.74795,,2.4357330000000004,5.174615,2.3406860000000003,1.975909,2.652926,4.713014,,4.332304,2.679151,,2.57965,,4.2883830000000005,4.5485,3.133039,6.258164,,0.998123,,3.90234,4.7279480000000005,4.1868300000000005,2.9717569999999998,3.015231,,1.3379219999999998,4.149645,4.7677830000000005,4.912962,4.810225,5.407255,,5.235188,2.8813720000000003,1.336727,1.800491
LS411N,,2.178325,4.332402,1.084877,2.07671,,0.771688,0.338528,4.038684,1.858803,2.674774,3.290724,2.077941,5.238768,1.445582,4.877367,2.264902,2.3773020000000002,0.129939,3.080129,2.549697,1.381737,0.792335,0.137501,1.8850330000000002,2.872153,3.719901,5.077219,,,3.623419,1.7115740000000002,1.398607,3.196792,4.655359,2.250364,3.921213,4.6932540000000005,2.676945,0.668212,3.485731,1.010289,2.917215,3.549471,3.455167,2.157023,3.134867,0.621675,,0.679963,3.693714,3.154538,3.9196199999999997,2.306009,3.775818,2.588549,2.962621,1.8952639999999998,0.543942,1.411146,,0.9923270000000001,3.6494910000000003,0.21148899999999998,1.971931,2.436569,4.350901,3.7361050000000002,5.318586,2.2517009999999997,,3.025676,1.721768,3.705459,3.959918,0.7716029999999999,6.317003,2.252996,0.083521,0.122426,2.499526,4.417459,3.206315,3.146216,1.262406,2.446828,0.9501649999999999,3.7536959999999997,,3.7988120000000003,4.5567839999999995,4.8621669999999995,1.841634,,,4.145496,0.080605
LS513,,3.5370410000000003,4.658476,2.0649490000000004,1.402927,,0.8017880000000001,0.5949180000000001,0.230512,2.9045080000000003,2.829612,1.46256,2.7890330000000003,3.9091089999999995,2.920914,2.6556330000000004,1.7697779999999999,0.741542,4.3632040000000005,1.188144,0.18151199999999998,0.656528,2.7581439999999997,0.5500189999999999,2.537102,5.827739,2.5482709999999997,1.814532,1.783842,1.738586,2.268056,0.10719000000000001,1.547217,2.508966,5.134592,0.37861300000000003,4.3541,5.4322919999999995,2.156584,0.440209,3.480167,2.832007,0.053745,3.463721,3.111062,1.808934,2.76472,0.7178640000000001,,1.6672259999999999,0.12429000000000001,4.38477,4.911449,4.261597,3.5202129999999996,2.569448,2.84019,3.516488,1.058625,1.602178,,1.940289,3.600722,1.312705,4.459117,2.1892840000000002,4.450443,3.442847,3.688824,4.441445,,2.103008,2.733592,2.991865,4.29525,0.591246,5.388317,5.085847,0.572505,1.975885,1.49851,5.134592,4.103658,3.146143,1.282563,4.462145,2.043415,3.7281839999999997,5.011953,2.6881209999999998,4.6152239999999995,4.688775,1.605697,3.7924260000000003,2.2479009999999997,1.510791,0.9064120000000001
LU65,,3.474218,1.34162,0.240686,2.050421,,4.0707010000000015,4.04916,0.278001,2.66819,2.478554,0.881316,1.962192,4.800873999999999,3.720443,5.137149,3.555028,0.8623780000000001,1.0463559999999998,2.635468,1.9440819999999999,2.684588,3.6176220000000003,2.392415,0.869985,5.203914,4.066696,1.332401,4.891269,4.114282,3.543767,0.7829189999999999,2.116031,3.4670120000000004,4.986314,2.6958159999999998,4.969386,5.7760440000000015,2.997514,2.7115810000000002,3.7580760000000004,0.481204,4.764029,4.008127,4.069918,2.341475,4.070882,1.021694,,1.748261,4.742625,3.06072,4.915706,2.58935,4.070882,2.789471,4.035351,1.972259,0.491227,4.8906800000000015,,2.252026,4.968356,2.0619669999999997,3.57856,2.732846,3.8747510000000003,3.2380169999999997,5.68032,4.980743,,4.519412,2.795152,4.155284,4.553534,3.377735,6.283784,4.984868,0.9694290000000001,4.0270160000000015,2.870287,5.3433459999999995,4.987173,1.0532860000000002,5.6117339999999984,4.184507,0.410278,4.825895,4.454822,3.910075,5.528034,5.385843,3.776279,5.027715,5.300592,4.763771,0.3626
LXF289,,2.331778,2.914791,0.079304,2.307313,,0.6529699999999999,1.1569,4.14586,3.100909,1.332957,3.053655,1.400484,4.290302,2.011613,4.001993,3.25158,3.130307,0.004520000000000001,1.879895,2.643914,1.590282,2.570166,0.380533,2.218909,3.494375,1.208286,4.274579,0.15637,3.563334,2.729453,0.343594,1.239074,3.499486,2.457137,1.5792190000000002,4.05197,4.302204,2.204167,1.773844,2.725498,2.273962,0.408713,1.087505,1.602231,1.7258,1.3216290000000002,0.614755,,1.9090639999999999,0.21448499999999998,3.029778,2.705133,2.14773,1.685657,1.052978,1.868683,2.3514909999999998,2.925744,1.391278,,1.7549669999999995,3.8209760000000004,0.747777,2.050736,2.5112759999999996,4.075786,0.752854,3.659518,3.02775,,1.8551919999999997,1.239962,3.5022879999999996,2.454923,3.7250449999999997,5.219393,2.059372,0.41503500000000004,1.7011169999999998,3.122491,2.7418560000000003,3.363199,5.06162,0.612089,0.10273299999999999,0.2348760000000001,0.756826,1.8200889999999998,3.177736,4.1175239999999995,4.658113,2.3592560000000002,2.6351259999999996,0.9899959999999999,0.60059,0.562222
MC116,,0.955198,2.433174,1.406161,2.0117540000000003,,0.759786,0.33934200000000003,2.514204,1.711791,0.272385,3.109927,1.78852,3.2424779999999997,1.126957,2.712518,,0.788625,0.160113,0.748897,0.8426799999999999,0.222552,1.162453,2.149471,0.883234,3.7533220000000003,1.599956,3.266556,,,1.449765,0.745033,1.059233,1.748101,3.218178,1.60874,2.526571,3.688331,0.94124,1.6227260000000001,2.653177,0.393979,2.301932,1.598897,1.61026,2.051788,1.608743,0.8821190000000001,,0.9663129999999999,2.301895,2.525169,2.748393,0.37953600000000004,1.608757,0.9211719999999999,1.6054760000000001,0.872693,2.0578529999999997,1.643185,,1.8779119999999998,3.219583,1.155067,2.559143,0.9398110000000001,2.571914,1.391219,3.212643,2.5231310000000002,,3.208128,1.477203,3.093298,2.361718,0.915658,4.3147150000000005,2.703826,1.152023,,1.708482,3.218293,2.5221810000000002,5.091499,1.20707,0.982252,1.67787,2.523948,,1.977385,3.2420259999999996,3.232382,1.792766,,,2.302006,1.423812
MCAS,,1.723407,0.180154,1.559374,,4.2366160000000015,,,,2.076707,2.601245,,1.8084310000000001,2.013912,,,,0.998519,,3.38904,,,,1.326126,0.42000299999999996,4.960184,,,,,,0.281762,0.011079,3.062077,,,,4.395846,2.624981,2.982871,3.156733,,,,,2.033773,,,,2.950879,,,4.0492300000000006,,,2.936844,,0.520942,2.285647,,,0.22456199999999998,2.794168,0.9015700000000001,3.355386,0.190056,3.053892,,,,,,,2.194798,,,,,1.538407,,3.055373,,,,,,1.474012,,,1.413675,3.918389,3.8076760000000003,,,,,0.37551100000000004
MCF7,,0.217425,4.523607,4.4420589999999995,,,1.630318,0.7215020000000001,,5.180535,5.033513,,5.165753,4.639648,,,,4.621049,,5.694367,,1.041887,,4.017793,2.1994130000000003,5.734625,1.6167340000000001,,,,,1.158595,5.0428190000000015,4.917414,2.997697,,4.347197,3.9798709999999997,2.4172130000000003,0.443522,4.9474290000000005,,0.890541,2.081307,3.035673,5.051799,2.642384,,,5.646397,0.39765100000000003,,2.819677,0.198702,1.995497,1.144698,,5.066424,5.066424,1.469695,,4.914204,5.066424,5.066424,1.259256,2.753874,3.841192,,2.9127919999999996,3.132316,,2.712265,,4.367202,1.95833,3.187164,5.279401,,0.684397,,5.735854,2.812345,4.349559999999999,3.5389459999999997,1.7506509999999995,,2.9929069999999998,3.7018980000000004,,5.066424,5.037057,5.066424,,,,2.897129,4.515787
MDAMB134VI,,3.9632059999999996,3.3792459999999997,2.212216,2.826321,4.277666,,,0.358823,3.752244,4.331919,1.609952,3.903976,4.658225,3.5857309999999996,5.786416,3.154474,0.39227399999999996,0.300106,5.926881,,,2.5393950000000003,2.378009,2.9774700000000003,4.566807,,0.531028,,,2.695609,2.085541,2.00141,3.537568,,2.231983,,5.0298989999999995,2.811655,3.949096,4.618854,2.899968,,,,3.075071,,1.293475,,1.679355,,4.5998220000000005,4.254946,,,3.9536050000000014,3.7069739999999998,3.264754,1.86695,,,1.6549369999999999,4.892288,1.678346,4.800459,2.994601,4.405355999999999,3.7065360000000003,,,,,0.8165600000000001,4.841485,,,,4.52252,0.8959020000000001,1.76483,5.687698999999999,,,,,4.646982,0.47838800000000004,,,5.2565669999999995,4.3356580000000005,5.2067190000000005,3.039951,,,,2.340934
MDAMB157,3.988662,1.289001,2.972601,2.562135,,,,0.38816999999999996,,4.023522,2.7980970000000003,,4.017429,5.140583,,,,0.568001,,4.553342,,,,2.920825,2.183601,5.597314,,,,,,0.33137300000000003,2.719891,4.768708999999999,3.799813,,,5.469442,2.680216,3.3591900000000003,4.135633,,1.7372889999999999,1.8288669999999998,,3.226432,1.202019,,4.084466,1.436785,2.926991,,3.201761,1.688864,2.3775880000000003,3.661739,,4.08231,2.7137439999999997,1.506089,,2.1754290000000003,5.0766029999999995,2.362844,4.317489,2.306567,4.358122,,,4.423719999999999,,2.615242,,5.744915,4.264275,2.043227,6.107206,,0.26682100000000003,,4.4714339999999995,,,,,,0.5898180000000001,3.978925,,4.5229040000000005,5.140094,5.137003,,,,0.921324,3.8685669999999996
MDAMB175VII,,2.710748,2.506586,3.28801,,,1.7006830000000002,,,3.4756660000000004,4.499537999999999,,1.9594349999999998,0.135901,,,,0.127962,,1.703186,,0.554512,,4.422427,2.93605,6.118374,1.272151,,3.697079,5.29425,,0.464372,1.8946939999999999,3.810628,,,4.732080000000002,5.132877,2.5636900000000002,2.2556580000000004,3.210516,,,,,5.076378,,,,0.527837,,,4.691199,,,2.226378,,3.8962019999999997,1.1358840000000001,2.300865,5.301945,0.44370200000000004,3.529232,0.39094,5.2592550000000005,0.802241,4.71267,,5.424414,,3.751675,5.09431,,4.658268,4.608797,,6.400557,,1.064577,,6.09287,4.768752,4.732080000000002,1.705752,1.825272,,0.847706,4.608797,5.301945,5.087837,4.9641470000000005,5.446768,,5.301945,4.175843,,0.356978
MDAMB231,,2.113784,3.058519,1.1331280000000001,,,0.742771,0.667743,,3.3653910000000002,4.643237999999998,,2.762707,4.261973,,,,0.216325,,5.8051639999999995,,1.8681009999999998,,3.1054939999999998,1.1814959999999999,3.697625,3.242931,,,,,0.058376,1.9729169999999998,4.82113,4.7499769999999994,,3.652281,4.008646,2.489525,2.3837509999999997,3.64035,,3.933006,3.513178,2.6947740000000002,5.156847,3.203284,,,2.238743,0.734395,,3.583844,2.028621,2.606474,0.355717,,4.274296,2.368583,0.605205,,1.8306330000000002,3.9528809999999996,1.935918,3.191472,2.819803,4.3489510000000005,,3.500961,2.888496,,1.409483,,5.602083,3.8527489999999998,2.349646,4.545479,,0.47650200000000004,,5.8262769999999975,3.407022,3.71046,3.642638,1.7750669999999995,,0.762026,3.072596,,4.496395,4.800457,5.156847,,,,2.4540040000000003,2.517576
MDAMB361,,1.42116,3.144832,4.0483660000000015,,,0.523518,0.774258,,3.7095029999999998,4.997052,,3.282634,3.329827,,,,1.041497,,4.777897,,0.126359,,3.920314,2.153016,5.606053,2.5935759999999997,,,,,0.17623,2.070292,3.558619,4.15506,,2.9249099999999997,4.789465,2.706036,3.044292,4.0641050000000005,,0.547082,2.514765,2.59852,3.410769,2.4440869999999997,,,1.684203,1.850281,,2.262437,0.91532,3.383166000000001,2.376358,,4.230139,3.3644480000000003,1.13106,,1.290371,4.247152,2.1739349999999997,4.69154,2.705813,4.273875,,4.824573,4.299457,,1.830882,,5.4444550000000005,2.527488,3.525618,5.214475,,0.41063,,4.283455,3.7966800000000003,3.753314,6.3512580000000005,0.6526770000000001,,0.28379699999999997,3.196986,,3.530187,5.005731,4.6948940000000015,,,,2.689923,0.067005
MDAMB415,,2.6386369999999997,5.41108,3.7494080000000003,,,1.973612,0.26465500000000003,,5.9848589999999975,5.801788,,5.704468,5.745491,,,,1.483743,,6.523776,,2.917385,,5.0100440000000015,2.422088,6.606265,1.742243,,3.871089,2.78288,,0.449445,3.0040810000000002,3.9231809999999996,3.6030050000000013,,5.219971,4.174544999999998,3.6342489999999996,4.1891620000000005,6.606265,,0.293743,2.6490549999999997,4.30368,5.332148999999999,2.288708,,,4.8384540000000005,3.318052,,2.534409,0.431888,3.553806,3.236552,,5.92168,4.132785,2.2404669999999998,,4.30198,5.93639,5.226329,5.704067,3.6342489999999996,5.1709260000000015,,,5.219971,,,,6.200374,3.837122,0.691108,6.666117,,1.554808,,6.588454,5.078292,5.218854,3.782021,2.283186,,1.997787,3.92165,5.380132,5.676139,5.8271120000000005,5.9368339999999975,,3.668093,1.811146,4.996827,2.533818
MDAMB436,,2.757965,5.238632,4.495879,,,0.269266,0.25648699999999997,,5.452989,5.5529230000000025,,4.35238,5.24474,,,,0.451132,,5.023285,,1.966584,,4.564159,0.311949,6.280615,1.564071,,,,,0.025905,3.103427,3.1488389999999997,4.62148,,4.895805,4.804418,3.231321,3.893726,5.586972,,1.733568,3.401383,,3.64313,2.9028669999999996,,,4.753356,3.484479,,4.388406,2.4455459999999998,4.031518,3.509553,,4.86515,3.143314,0.685449,,3.73069,5.094404,3.8976660000000014,5.406808,3.3640440000000003,5.004697,,,4.957813,,2.632357,,5.82471,4.772702,1.895774,5.674677,,1.282405,,4.511867,5.6509599999999995,4.957813,3.680167,1.5087709999999999,,2.800122,2.666211,,4.917889,5.668996,5.674677,,,,,3.1349150000000003
